기준년월,"	HSK품목코드","	수출입구분코드","	수산물수출입품목명","	수출입구분명","	당월 수출입중량","	당월 수출입미화금액","	당해 누계 수출입중량","	당해 누계 수출입미화금액","	데이터기준일자	"
201706,301929090,E,뱀장어(앵궐라종),수출,5408,81488,10303,154556,2017-06-30
201706,301994090,E,돔(기타),수출,878,16334,2252,38422,2017-06-30
201706,301995000,E,붕장어(활어),수출,108186,1483116,842871,11113397,2017-06-30
201706,301996000,E,갯장어(sharp toothed eel/활어),수출,8138,185662,16136,353043,2017-06-30
201706,301998000,E,넙치(활어),수출,171960,2925984,1267657,19450533,2017-06-30
201706,301999010,E,능성어(활어),수출,24,333,990,28323,2017-06-30
201706,301999020,E,복어(활어),수출,0,0,1909,24304,2017-06-30
201706,301999040,E,볼락(적어포함/활어),수출,40,697,990,14856,2017-06-30
201706,301999059,E,농어(기타),수출,45,813,115,2016,2017-06-30
201706,301999060,E,숭어(활어),수출,38,449,5345,85558,2017-06-30
201706,301999070,E,미꾸라지(활어),수출,134,2870,1125,18875,2017-06-30
201706,301999091,E,노래미(활어),수출,0,0,48,935,2017-06-30
201706,301999099,E,기타어류(활어),수출,98,2296,29550,98347,2017-06-30
201706,302190000,E,연어(송어/태평양연어 기타/간장/어란/신선/냉장/어육제외),수출,76,1083,519,7871,2017-06-30
201706,302210000,E,넙치(간장/ 어란제외/신선/ 냉장/피레트/ 어육제외),수출,53467,432376,252882,2374807,2017-06-30
201706,302220000,E,가자미(간장/ 어란제외/신선/ 냉장/피레트/어육제외),수출,13173,33993,13311,35754,2017-06-30
201706,302240000,E,터벗(신선 또는 냉장)(프세타 맥시마),수출,268,6452,11736,293883,2017-06-30
201706,302290000,E,기타 넙치류(간장/ 어란제외/신선/ 냉장/피레트/ 어육제외),수출,1320,13942,17340,130395,2017-06-30
201706,302330000,E,가다랑어 또는 줄무늬버니토우(신선/냉장),수출,0,0,1360,2862,2017-06-30
201706,302352000,E,태평양 참다랑어(신선 또는 냉장)(터너스 오리엔탈리스),수출,0,0,939,4718,2017-06-30
201706,302360000,E,남방참다랑어(터너스 맥코이/신선/냉장),수출,0,0,58760,419494,2017-06-30
201706,302390000,E,기타(신선/냉장),수출,0,0,466149,1884865,2017-06-30
201706,302410000,E,청어(신선 또는 냉장)(클루페아 하렌구스/클루페아 팔라시),수출,300,300,19720,8430,2017-06-30
201706,302420000,E,멸치(신선 또는 냉장)(엔그라울리스종),수출,0,0,209,387,2017-06-30
201706,302440000,E,고등어(신선 또는 냉장)(스콤버-스콤브루스/오스트랄시쿠스/자포니쿠스)),수출,19,194,18990,168395,2017-06-30
201706,302450000,E,전갱이(신선 또는 냉장)(트라커러스종),수출,6,136,11,173,2017-06-30
201706,302491000,E,삼치[스콤버로모러스(Scomberomorus)종],수출,9415,57495,285750,2062204,2017-06-30
201706,302492000,E,병어[팜푸스(Pampus)종],수출,100,2258,592,9120,2017-06-30
201706,302499000,E,기타,수출,0,0,855,2671,2017-06-30
