기준년월,"	HSK품목코드","	수출입구분코드","	수산물수출입품목명","	수출입구분명","	당월 수출입중량","	당월 수출입미화금액","	당해 누계 수출입중량","	당해 누계 수출입미화금액","	데이터기준일자	"
201710,301929090,E,뱀장어(앵궐라종),수출,5000,78206,17303,264390,2017-10-30
201710,301994090,E,돔(기타),수출,348,6386,4055,72256,2017-10-30
201710,301995000,E,붕장어(활어),수출,170861,2271709,1433602,18743656,2017-10-30
201710,301996000,E,갯장어(sharp toothed eel/활어),수출,1380,23044,37482,966517,2017-10-30
201710,301998000,E,넙치(활어),수출,231797,4147617,2204771,35372241,2017-10-30
201710,301999010,E,능성어(활어),수출,0,0,1070,55872,2017-10-30
201710,301999020,E,복어(활어),수출,0,0,3029,43366,2017-10-30
201710,301999040,E,볼락(적어포함/활어),수출,34,710,1152,18296,2017-10-30
201710,301999059,E,농어(기타),수출,0,0,177,3125,2017-10-30
201710,301999060,E,숭어(활어),수출,45,781,5455,87346,2017-10-30
201710,301999070,E,미꾸라지(활어),수출,152,2515,1587,28244,2017-10-30
201710,301999091,E,노래미(활어),수출,0,0,48,935,2017-10-30
201710,301999099,E,기타어류(활어),수출,66471,272191,142850,514836,2017-10-30
201710,302190000,E,연어(송어/태평양연어 기타/간장/어란/신선/냉장/어육제외),수출,75,1038,836,12654,2017-10-30
201710,302210000,E,넙치(간장/ 어란제외/신선/ 냉장/피레트/ 어육제외),수출,14283,289500,474580,4075322,2017-10-30
201710,302220000,E,가자미(간장/ 어란제외/신선/ 냉장/피레트/어육제외),수출,0,0,35271,84672,2017-10-30
201710,302240000,E,터벗(신선 또는 냉장)(프세타 맥시마),수출,771,15667,16403,407862,2017-10-30
201710,302290000,E,기타 넙치류(간장/ 어란제외/신선/ 냉장/피레트/ 어육제외),수출,1102,15347,22732,203847,2017-10-30
201710,302330000,E,가다랑어 또는 줄무늬버니토우(신선/냉장),수출,0,0,1360,2862,2017-10-30
201710,302340000,E,눈다랑어(터너스오베서스/신선/냉장),수출,0,0,594,4251,2017-10-30
201710,302352000,E,태평양 참다랑어(신선 또는 냉장)(터너스 오리엔탈리스),수출,0,0,939,4718,2017-10-30
201710,302360000,E,남방참다랑어(터너스 맥코이/신선/냉장),수출,0,0,58760,419494,2017-10-30
